40027  A=80 X=F9 Y=BE; N....I..; 00:CE16: bmi 00ce3e ($26)    
40028  A=80 X=F9 Y=BE; N....I..; 00:CE3E: lda ($fa),y         
40029  A=E3 X=F9 Y=BE; N....I..; 00:CE40: sta $bfff,x         
40030  A=E3 X=F9 Y=BE; N....I..; 00:CE43: iny                 
40031  A=E3 X=F9 Y=BF; N....I..; 00:CE44: bne 00ce13 (-$33)   
40032  A=E3 X=F9 Y=BF; N....I..; 00:CE13: lda $c005,x         
40033  A=80 X=F9 Y=BF; N....I..; 00:CE16: bmi 00ce3e ($26)    
40034  A=80 X=F9 Y=BF; N....I..; 00:CE3E: lda ($fa),y         
40035  A=00 X=F9 Y=BF; .....IZ.; 00:CE40: sta $bfff,x         
40036  A=00 X=F9 Y=BF; .....IZ.; 00:CE43: iny                 
40037  A=00 X=F9 Y=C0; N....I..; 00:CE44: bne 00ce13 (-$33)   
40038  A=00 X=F9 Y=C0; N....I..; 00:CE13: lda $c005,x         
40039  A=80 X=F9 Y=C0; N....I..; 00:CE16: bmi 00ce3e ($26)    
40040  A=80 X=F9 Y=C0; N....I..; 00:CE3E: lda ($fa),y         
40041  A=00 X=F9 Y=C0; .....IZ.; 00:CE40: sta $bfff,x         
40042  A=00 X=F9 Y=C0; .....IZ.; 00:CE43: iny                 
40043  A=00 X=F9 Y=C1; N....I..; 00:CE44: bne 00ce13 (-$33)   
40044  A=00 X=F9 Y=C1; N....I..; 00:CE13: lda $c005,x         
40045  A=80 X=F9 Y=C1; N....I..; 00:CE16: bmi 00ce3e ($26)    
40046  A=80 X=F9 Y=C1; N....I..; 00:CE3E: lda ($fa),y         
40047  A=E3 X=F9 Y=C1; N....I..; 00:CE40: sta $bfff,x         
40048  A=E3 X=F9 Y=C1; N....I..; 00:CE43: iny                 
40049  A=E3 X=F9 Y=C2; N....I..; 00:CE44: bne 00ce13 (-$33)   
40050  A=E3 X=F9 Y=C2; N....I..; 00:CE13: lda $c005,x         
40051  A=80 X=F9 Y=C2; N....I..; 00:CE16: bmi 00ce3e ($26)    
40052  A=80 X=F9 Y=C2; N....I..; 00:CE3E: lda ($fa),y         
40053  A=34 X=F9 Y=C2; .....I..; 00:CE40: sta $bfff,x         
40054  A=34 X=F9 Y=C2; .....I..; 00:CE43: iny                 
40055  A=34 X=F9 Y=C3; N....I..; 00:CE44: bne 00ce13 (-$33)   
40056  A=34 X=F9 Y=C3; N....I..; 00:CE13: lda $c005,x         
40057  A=80 X=F9 Y=C3; N....I..; 00:CE16: bmi 00ce3e ($26)    
40058  A=80 X=F9 Y=C3; N....I..; 00:CE3E: lda ($fa),y         
40059  A=16 X=F9 Y=C3; .....I..; 00:CE40: sta $bfff,x         
40060  A=16 X=F9 Y=C3; .....I..; 00:CE43: iny                 
40061  A=16 X=F9 Y=C4; N....I..; 00:CE44: bne 00ce13 (-$33)   
40062  A=16 X=F9 Y=C4; N....I..; 00:CE13: lda $c005,x         
40063  A=80 X=F9 Y=C4; N....I..; 00:CE16: bmi 00ce3e ($26)    
40064  A=80 X=F9 Y=C4; N....I..; 00:CE3E: lda ($fa),y         
40065  A=09 X=F9 Y=C4; .....I..; 00:CE40: sta $bfff,x         
40066  A=09 X=F9 Y=C4; .....I..; 00:CE43: iny                 
40067  A=09 X=F9 Y=C5; N....I..; 00:CE44: bne 00ce13 (-$33)   
40068  A=09 X=F9 Y=C5; N....I..; 00:CE13: lda $c005,x         
40069  A=80 X=F9 Y=C5; N....I..; 00:CE16: bmi 00ce3e ($26)    
40070  A=80 X=F9 Y=C5; N....I..; 00:CE3E: lda ($fa),y         
40071  A=02 X=F9 Y=C5; .....I..; 00:CE40: sta $bfff,x         
40072  A=02 X=F9 Y=C5; .....I..; 00:CE43: iny                 
40073  A=02 X=F9 Y=C6; N....I..; 00:CE44: bne 00ce13 (-$33)   
40074  A=02 X=F9 Y=C6; N....I..; 00:CE13: lda $c005,x         
40075  A=80 X=F9 Y=C6; N....I..; 00:CE16: bmi 00ce3e ($26)    
40076  A=80 X=F9 Y=C6; N....I..; 00:CE3E: lda ($fa),y         
40077  A=00 X=F9 Y=C6; .....IZ.; 00:CE40: sta $bfff,x         
40078  A=00 X=F9 Y=C6; .....IZ.; 00:CE43: iny                 
40079  A=00 X=F9 Y=C7; N....I..; 00:CE44: bne 00ce13 (-$33)   
40080  A=00 X=F9 Y=C7; N....I..; 00:CE13: lda $c005,x         
40081  A=80 X=F9 Y=C7; N....I..; 00:CE16: bmi 00ce3e ($26)    
40082  A=80 X=F9 Y=C7; N....I..; 00:CE3E: lda ($fa),y         
40083  A=26 X=F9 Y=C7; .....I..; 00:CE40: sta $bfff,x         
40084  A=26 X=F9 Y=C7; .....I..; 00:CE43: iny                 
40085  A=26 X=F9 Y=C8; N....I..; 00:CE44: bne 00ce13 (-$33)   
40086  A=26 X=F9 Y=C8; N....I..; 00:CE13: lda $c005,x         
40087  A=80 X=F9 Y=C8; N....I..; 00:CE16: bmi 00ce3e ($26)    
40088  A=80 X=F9 Y=C8; N....I..; 00:CE3E: lda ($fa),y         
40089  A=50 X=F9 Y=C8; .....I..; 00:CE40: sta $bfff,x         
40090  A=50 X=F9 Y=C8; .....I..; 00:CE43: iny                 
40091  A=50 X=F9 Y=C9; N....I..; 00:CE44: bne 00ce13 (-$33)   
40092  A=50 X=F9 Y=C9; N....I..; 00:CE13: lda $c005,x         
40093  A=80 X=F9 Y=C9; N....I..; 00:CE16: bmi 00ce3e ($26)    
40094  A=80 X=F9 Y=C9; N....I..; 00:CE3E: lda ($fa),y         
40095  A=52 X=F9 Y=C9; .....I..; 00:CE40: sta $bfff,x         
40096  A=52 X=F9 Y=C9; .....I..; 00:CE43: iny                 
40097  A=52 X=F9 Y=CA; N....I..; 00:CE44: bne 00ce13 (-$33)   
40098  A=52 X=F9 Y=CA; N....I..; 00:CE13: lda $c005,x         
40099  A=80 X=F9 Y=CA; N....I..; 00:CE16: bmi 00ce3e ($26)    
40100  A=80 X=F9 Y=CA; N....I..; 00:CE3E: lda ($fa),y         
40101  A=4F X=F9 Y=CA; .....I..; 00:CE40: sta $bfff,x         
40102  A=4F X=F9 Y=CA; .....I..; 00:CE43: iny                 
40103  A=4F X=F9 Y=CB; N....I..; 00:CE44: bne 00ce13 (-$33)   
40104  A=4F X=F9 Y=CB; N....I..; 00:CE13: lda $c005,x         
40105  A=80 X=F9 Y=CB; N....I..; 00:CE16: bmi 00ce3e ($26)    
40106  A=80 X=F9 Y=CB; N....I..; 00:CE3E: lda ($fa),y         
40107  A=44 X=F9 Y=CB; .....I..; 00:CE40: sta $bfff,x         
40108  A=44 X=F9 Y=CB; .....I..; 00:CE43: iny                 
40109  A=44 X=F9 Y=CC; N....I..; 00:CE44: bne 00ce13 (-$33)   
40110  A=44 X=F9 Y=CC; N....I..; 00:CE13: lda $c005,x         
40111  A=80 X=F9 Y=CC; N....I..; 00:CE16: bmi 00ce3e ($26)    
40112  A=80 X=F9 Y=CC; N....I..; 00:CE3E: lda ($fa),y         
40113  A=4F X=F9 Y=CC; .....I..; 00:CE40: sta $bfff,x         
40114  A=4F X=F9 Y=CC; .....I..; 00:CE43: iny                 
40115  A=4F X=F9 Y=CD; N....I..; 00:CE44: bne 00ce13 (-$33)   
40116  A=4F X=F9 Y=CD; N....I..; 00:CE13: lda $c005,x         
40117  A=80 X=F9 Y=CD; N....I..; 00:CE16: bmi 00ce3e ($26)    
40118  A=80 X=F9 Y=CD; N....I..; 00:CE3E: lda ($fa),y         
40119  A=53 X=F9 Y=CD; .....I..; 00:CE40: sta $bfff,x         
40120  A=53 X=F9 Y=CD; .....I..; 00:CE43: iny                 
40121  A=53 X=F9 Y=CE; N....I..; 00:CE44: bne 00ce13 (-$33)   
40122  A=53 X=F9 Y=CE; N....I..; 00:CE13: lda $c005,x         
40123  A=80 X=F9 Y=CE; N....I..; 00:CE16: bmi 00ce3e ($26)    
40124  A=80 X=F9 Y=CE; N....I..; 00:CE3E: lda ($fa),y         
40125  A=53 X=F9 Y=CE; .....I..; 00:CE40: sta $bfff,x         
40126  A=53 X=F9 Y=CE; .....I..; 00:CE43: iny                 
40127  A=53 X=F9 Y=CF; N....I..; 00:CE44: bne 00ce13 (-$33)   
40128  A=53 X=F9 Y=CF; N....I..; 00:CE13: lda $c005,x         
40129  A=80 X=F9 Y=CF; N....I..; 00:CE16: bmi 00ce3e ($26)    
40130  A=80 X=F9 Y=CF; N....I..; 00:CE3E: lda ($fa),y         
40131  A=00 X=F9 Y=CF; .....IZ.; 00:CE40: sta $bfff,x         
40132  A=00 X=F9 Y=CF; .....IZ.; 00:CE43: iny                 
40133  A=00 X=F9 Y=D0; N....I..; 00:CE44: bne 00ce13 (-$33)   
40134  A=00 X=F9 Y=D0; N....I..; 00:CE13: lda $c005,x         
40135  A=80 X=F9 Y=D0; N....I..; 00:CE16: bmi 00ce3e ($26)    
40136  A=80 X=F9 Y=D0; N....I..; 00:CE3E: lda ($fa),y         
40137  A=00 X=F9 Y=D0; .....IZ.; 00:CE40: sta $bfff,x         
40138  A=00 X=F9 Y=D0; .....IZ.; 00:CE43: iny                 
40139  A=00 X=F9 Y=D1; N....I..; 00:CE44: bne 00ce13 (-$33)   
40140  A=00 X=F9 Y=D1; N....I..; 00:CE13: lda $c005,x         
40141  A=80 X=F9 Y=D1; N....I..; 00:CE16: bmi 00ce3e ($26)    
40142  A=80 X=F9 Y=D1; N....I..; 00:CE3E: lda ($fa),y         
40143  A=00 X=F9 Y=D1; .....IZ.; 00:CE40: sta $bfff,x         
40144  A=00 X=F9 Y=D1; .....IZ.; 00:CE43: iny                 
40145  A=00 X=F9 Y=D2; N....I..; 00:CE44: bne 00ce13 (-$33)   
40146  A=00 X=F9 Y=D2; N....I..; 00:CE13: lda $c005,x         
40147  A=80 X=F9 Y=D2; N....I..; 00:CE16: bmi 00ce3e ($26)    
40148  A=80 X=F9 Y=D2; N....I..; 00:CE3E: lda ($fa),y         
40149  A=00 X=F9 Y=D2; .....IZ.; 00:CE40: sta $bfff,x         
40150  A=00 X=F9 Y=D2; .....IZ.; 00:CE43: iny                 
40151  A=00 X=F9 Y=D3; N....I..; 00:CE44: bne 00ce13 (-$33)   
40152  A=00 X=F9 Y=D3; N....I..; 00:CE13: lda $c005,x         
40153  A=80 X=F9 Y=D3; N....I..; 00:CE16: bmi 00ce3e ($26)    
40154  A=80 X=F9 Y=D3; N....I..; 00:CE3E: lda ($fa),y         
40155  A=00 X=F9 Y=D3; .....IZ.; 00:CE40: sta $bfff,x         
40156  A=00 X=F9 Y=D3; .....IZ.; 00:CE43: iny                 
40157  A=00 X=F9 Y=D4; N....I..; 00:CE44: bne 00ce13 (-$33)   
40158  A=00 X=F9 Y=D4; N....I..; 00:CE13: lda $c005,x         
40159  A=80 X=F9 Y=D4; N....I..; 00:CE16: bmi 00ce3e ($26)    
40160  A=80 X=F9 Y=D4; N....I..; 00:CE3E: lda ($fa),y         
40161  A=00 X=F9 Y=D4; .....IZ.; 00:CE40: sta $bfff,x         
40162  A=00 X=F9 Y=D4; .....IZ.; 00:CE43: iny                 
40163  A=00 X=F9 Y=D5; N....I..; 00:CE44: bne 00ce13 (-$33)   
40164  A=00 X=F9 Y=D5; N....I..; 00:CE13: lda $c005,x         
40165  A=80 X=F9 Y=D5; N....I..; 00:CE16: bmi 00ce3e ($26)    
40166  A=80 X=F9 Y=D5; N....I..; 00:CE3E: lda ($fa),y         
40167  A=00 X=F9 Y=D5; .....IZ.; 00:CE40: sta $bfff,x         
40168  A=00 X=F9 Y=D5; .....IZ.; 00:CE43: iny                 
40169  A=00 X=F9 Y=D6; N....I..; 00:CE44: bne 00ce13 (-$33)   
40170  A=00 X=F9 Y=D6; N....I..; 00:CE13: lda $c005,x         
40171  A=80 X=F9 Y=D6; N....I..; 00:CE16: bmi 00ce3e ($26)    
40172  A=80 X=F9 Y=D6; N....I..; 00:CE3E: lda ($fa),y         
40173  A=00 X=F9 Y=D6; .....IZ.; 00:CE40: sta $bfff,x         
40174  A=00 X=F9 Y=D6; .....IZ.; 00:CE43: iny                 
40175  A=00 X=F9 Y=D7; N....I..; 00:CE44: bne 00ce13 (-$33)   
40176  A=00 X=F9 Y=D7; N....I..; 00:CE13: lda $c005,x         
40177  A=80 X=F9 Y=D7; N....I..; 00:CE16: bmi 00ce3e ($26)    
40178  A=80 X=F9 Y=D7; N....I..; 00:CE3E: lda ($fa),y         
40179  A=FF X=F9 Y=D7; N....I..; 00:CE40: sta $bfff,x         
40180  A=FF X=F9 Y=D7; N....I..; 00:CE43: iny                 
40181  A=FF X=F9 Y=D8; N....I..; 00:CE44: bne 00ce13 (-$33)   
40182  A=FF X=F9 Y=D8; N....I..; 00:CE13: lda $c005,x         
40183  A=80 X=F9 Y=D8; N....I..; 00:CE16: bmi 00ce3e ($26)    
40184  A=80 X=F9 Y=D8; N....I..; 00:CE3E: lda ($fa),y         
40185  A=55 X=F9 Y=D8; .....I..; 00:CE40: sta $bfff,x         
40186  A=55 X=F9 Y=D8; .....I..; 00:CE43: iny                 
40187  A=55 X=F9 Y=D9; N....I..; 00:CE44: bne 00ce13 (-$33)   
40188  A=55 X=F9 Y=D9; N....I..; 00:CE13: lda $c005,x         
40189  A=80 X=F9 Y=D9; N....I..; 00:CE16: bmi 00ce3e ($26)    
40190  A=80 X=F9 Y=D9; N....I..; 00:CE3E: lda ($fa),y         
40191  A=01 X=F9 Y=D9; .....I..; 00:CE40: sta $bfff,x         
40192  A=01 X=F9 Y=D9; .....I..; 00:CE43: iny                 
40193  A=01 X=F9 Y=DA; N....I..; 00:CE44: bne 00ce13 (-$33)   
40194  A=01 X=F9 Y=DA; N....I..; 00:CE13: lda $c005,x         
40195  A=80 X=F9 Y=DA; N....I..; 00:CE16: bmi 00ce3e ($26)    
40196  A=80 X=F9 Y=DA; N....I..; 00:CE3E: lda ($fa),y         
40197  A=23 X=F9 Y=DA; .....I..; 00:CE40: sta $bfff,x         
40198  A=23 X=F9 Y=DA; .....I..; 00:CE43: iny                 
40199  A=23 X=F9 Y=DB; N....I..; 00:CE44: bne 00ce13 (-$33)   
40200  A=23 X=F9 Y=DB; N....I..; 00:CE13: lda $c005,x         
40201  A=80 X=F9 Y=DB; N....I..; 00:CE16: bmi 00ce3e ($26)    
40202  A=80 X=F9 Y=DB; N....I..; 00:CE3E: lda ($fa),y         
40203  A=00 X=F9 Y=DB; .....IZ.; 00:CE40: sta $bfff,x         
40204  A=00 X=F9 Y=DB; .....IZ.; 00:CE43: iny                 
40205  A=00 X=F9 Y=DC; N....I..; 00:CE44: bne 00ce13 (-$33)   
40206  A=00 X=F9 Y=DC; N....I..; 00:CE13: lda $c005,x         
40207  A=80 X=F9 Y=DC; N....I..; 00:CE16: bmi 00ce3e ($26)    
40208  A=80 X=F9 Y=DC; N....I..; 00:CE3E: lda ($fa),y         
40209  A=E8 X=F9 Y=DC; N....I..; 00:CE40: sta $bfff,x         
40210  A=E8 X=F9 Y=DC; N....I..; 00:CE43: iny                 
40211  A=E8 X=F9 Y=DD; N....I..; 00:CE44: bne 00ce13 (-$33)   
40212  A=E8 X=F9 Y=DD; N....I..; 00:CE13: lda $c005,x         
40213  A=80 X=F9 Y=DD; N....I..; 00:CE16: bmi 00ce3e ($26)    
40214  A=80 X=F9 Y=DD; N....I..; 00:CE3E: lda ($fa),y         
40215  A=42 X=F9 Y=DD; .....I..; 00:CE40: sta $bfff,x         
40216  A=42 X=F9 Y=DD; .....I..; 00:CE43: iny                 
40217  A=42 X=F9 Y=DE; N....I..; 00:CE44: bne 00ce13 (-$33)   
40218  A=42 X=F9 Y=DE; N....I..; 00:CE13: lda $c005,x         
40219  A=80 X=F9 Y=DE; N....I..; 00:CE16: bmi 00ce3e ($26)    
40220  A=80 X=F9 Y=DE; N....I..; 00:CE3E: lda ($fa),y         
40221  A=00 X=F9 Y=DE; .....IZ.; 00:CE40: sta $bfff,x         
40222  A=00 X=F9 Y=DE; .....IZ.; 00:CE43: iny                 
40223  A=00 X=F9 Y=DF; N....I..; 00:CE44: bne 00ce13 (-$33)   
40224  A=00 X=F9 Y=DF; N....I..; 00:CE13: lda $c005,x         
40225  A=80 X=F9 Y=DF; N....I..; 00:CE16: bmi 00ce3e ($26)    
40226  A=80 X=F9 Y=DF; N....I..; 00:CE3E: lda ($fa),y         
40227  A=30 X=F9 Y=DF; .....I..; 00:CE40: sta $bfff,x         
40228  A=30 X=F9 Y=DF; .....I..; 00:CE43: iny                 
40229  A=30 X=F9 Y=E0; N....I..; 00:CE44: bne 00ce13 (-$33)   
40230  A=30 X=F9 Y=E0; N....I..; 00:CE13: lda $c005,x         
40231  A=80 X=F9 Y=E0; N....I..; 00:CE16: bmi 00ce3e ($26)    
40232  A=80 X=F9 Y=E0; N....I..; 00:CE3E: lda ($fa),y         
40233  A=34 X=F9 Y=E0; .....I..; 00:CE40: sta $bfff,x         
40234  A=34 X=F9 Y=E0; .....I..; 00:CE43: iny                 
40235  A=34 X=F9 Y=E1; N....I..; 00:CE44: bne 00ce13 (-$33)   
40236  A=34 X=F9 Y=E1; N....I..; 00:CE13: lda $c005,x         
40237  A=80 X=F9 Y=E1; N....I..; 00:CE16: bmi 00ce3e ($26)    
40238  A=80 X=F9 Y=E1; N....I..; 00:CE3E: lda ($fa),y         
40239  A=10 X=F9 Y=E1; .....I..; 00:CE40: sta $bfff,x         
40240  A=10 X=F9 Y=E1; .....I..; 00:CE43: iny                 
40241  A=10 X=F9 Y=E2; N....I..; 00:CE44: bne 00ce13 (-$33)   
40242  A=10 X=F9 Y=E2; N....I..; 00:CE13: lda $c005,x         
40243  A=80 X=F9 Y=E2; N....I..; 00:CE16: bmi 00ce3e ($26)    
40244  A=80 X=F9 Y=E2; N....I..; 00:CE3E: lda ($fa),y         
40245  A=11 X=F9 Y=E2; .....I..; 00:CE40: sta $bfff,x         
40246  A=11 X=F9 Y=E2; .....I..; 00:CE43: iny                 
40247  A=11 X=F9 Y=E3; N....I..; 00:CE44: bne 00ce13 (-$33)   
40248  A=11 X=F9 Y=E3; N....I..; 00:CE13: lda $c005,x         
40249  A=80 X=F9 Y=E3; N....I..; 00:CE16: bmi 00ce3e ($26)    
40250  A=80 X=F9 Y=E3; N....I..; 00:CE3E: lda ($fa),y         
40251  A=00 X=F9 Y=E3; .....IZ.; 00:CE40: sta $bfff,x         
40252  A=00 X=F9 Y=E3; .....IZ.; 00:CE43: iny                 
40253  A=00 X=F9 Y=E4; N....I..; 00:CE44: bne 00ce13 (-$33)   
40254  A=00 X=F9 Y=E4; N....I..; 00:CE13: lda $c005,x         
40255  A=80 X=F9 Y=E4; N....I..; 00:CE16: bmi 00ce3e ($26)    
40256  A=80 X=F9 Y=E4; N....I..; 00:CE3E: lda ($fa),y         
40257  A=00 X=F9 Y=E4; .....IZ.; 00:CE40: sta $bfff,x         
40258  A=00 X=F9 Y=E4; .....IZ.; 00:CE43: iny                 
40259  A=00 X=F9 Y=E5; N....I..; 00:CE44: bne 00ce13 (-$33)   
40260  A=00 X=F9 Y=E5; N....I..; 00:CE13: lda $c005,x         
40261  A=80 X=F9 Y=E5; N....I..; 00:CE16: bmi 00ce3e ($26)    
40262  A=80 X=F9 Y=E5; N....I..; 00:CE3E: lda ($fa),y         
40263  A=E3 X=F9 Y=E5; N....I..; 00:CE40: sta $bfff,x         
40264  A=E3 X=F9 Y=E5; N....I..; 00:CE43: iny                 
40265  A=E3 X=F9 Y=E6; N....I..; 00:CE44: bne 00ce13 (-$33)   
40266  A=E3 X=F9 Y=E6; N....I..; 00:CE13: lda $c005,x         
40267  A=80 X=F9 Y=E6; N....I..; 00:CE16: bmi 00ce3e ($26)    
40268  A=80 X=F9 Y=E6; N....I..; 00:CE3E: lda ($fa),y         
40269  A=00 X=F9 Y=E6; .....IZ.; 00:CE40: sta $bfff,x         
40270  A=00 X=F9 Y=E6; .....IZ.; 00:CE43: iny                 
40271  A=00 X=F9 Y=E7; N....I..; 00:CE44: bne 00ce13 (-$33)   
40272  A=00 X=F9 Y=E7; N....I..; 00:CE13: lda $c005,x         
40273  A=80 X=F9 Y=E7; N....I..; 00:CE16: bmi 00ce3e ($26)    
40274  A=80 X=F9 Y=E7; N....I..; 00:CE3E: lda ($fa),y         
40275  A=20 X=F9 Y=E7; .....I..; 00:CE40: sta $bfff,x         
40276  A=20 X=F9 Y=E7; .....I..; 00:CE43: iny                 
40277  A=20 X=F9 Y=E8; N....I..; 00:CE44: bne 00ce13 (-$33)   
40278  A=20 X=F9 Y=E8; N....I..; 00:CE13: lda $c005,x         
40279  A=80 X=F9 Y=E8; N....I..; 00:CE16: bmi 00ce3e ($26)    
40280  A=80 X=F9 Y=E8; N....I..; 00:CE3E: lda ($fa),y         
40281  A=30 X=F9 Y=E8; .....I..; 00:CE40: sta $bfff,x         
40282  A=30 X=F9 Y=E8; .....I..; 00:CE43: iny                 
40283  A=30 X=F9 Y=E9; N....I..; 00:CE44: bne 00ce13 (-$33)   
40284  A=30 X=F9 Y=E9; N....I..; 00:CE13: lda $c005,x         
40285  A=80 X=F9 Y=E9; N....I..; 00:CE16: bmi 00ce3e ($26)    
40286  A=80 X=F9 Y=E9; N....I..; 00:CE3E: lda ($fa),y         
40287  A=34 X=F9 Y=E9; .....I..; 00:CE40: sta $bfff,x         
40288  A=34 X=F9 Y=E9; .....I..; 00:CE43: iny                 
40289  A=34 X=F9 Y=EA; N....I..; 00:CE44: bne 00ce13 (-$33)   
40290  A=34 X=F9 Y=EA; N....I..; 00:CE13: lda $c005,x         
40291  A=80 X=F9 Y=EA; N....I..; 00:CE16: bmi 00ce3e ($26)    
40292  A=80 X=F9 Y=EA; N....I..; 00:CE3E: lda ($fa),y         
40293  A=10 X=F9 Y=EA; .....I..; 00:CE40: sta $bfff,x         
40294  A=10 X=F9 Y=EA; .....I..; 00:CE43: iny                 
40295  A=10 X=F9 Y=EB; N....I..; 00:CE44: bne 00ce13 (-$33)   
40296  A=10 X=F9 Y=EB; N....I..; 00:CE13: lda $c005,x         
40297  A=80 X=F9 Y=EB; N....I..; 00:CE16: bmi 00ce3e ($26)    
40298  A=80 X=F9 Y=EB; N....I..; 00:CE3E: lda ($fa),y         
40299  A=11 X=F9 Y=EB; .....I..; 00:CE40: sta $bfff,x         
40300  A=11 X=F9 Y=EB; .....I..; 00:CE43: iny                 
40301  A=11 X=F9 Y=EC; N....I..; 00:CE44: bne 00ce13 (-$33)   
40302  A=11 X=F9 Y=EC; N....I..; 00:CE13: lda $c005,x         
40303  A=80 X=F9 Y=EC; N....I..; 00:CE16: bmi 00ce3e ($26)    
40304  A=80 X=F9 Y=EC; N....I..; 00:CE3E: lda ($fa),y         
40305  A=02 X=F9 Y=EC; .....I..; 00:CE40: sta $bfff,x         
40306  A=02 X=F9 Y=EC; .....I..; 00:CE43: iny                 
40307  A=02 X=F9 Y=ED; N....I..; 00:CE44: bne 00ce13 (-$33)   
40308  A=02 X=F9 Y=ED; N....I..; 00:CE13: lda $c005,x         
40309  A=80 X=F9 Y=ED; N....I..; 00:CE16: bmi 00ce3e ($26)    
40310  A=80 X=F9 Y=ED; N....I..; 00:CE3E: lda ($fa),y         
40311  A=00 X=F9 Y=ED; .....IZ.; 00:CE40: sta $bfff,x         
40312  A=00 X=F9 Y=ED; .....IZ.; 00:CE43: iny                 
40313  A=00 X=F9 Y=EE; N....I..; 00:CE44: bne 00ce13 (-$33)   
40314  A=00 X=F9 Y=EE; N....I..; 00:CE13: lda $c005,x         
40315  A=80 X=F9 Y=EE; N....I..; 00:CE16: bmi 00ce3e ($26)    
40316  A=80 X=F9 Y=EE; N....I..; 00:CE3E: lda ($fa),y         
40317  A=1A X=F9 Y=EE; .....I..; 00:CE40: sta $bfff,x         
40318  A=1A X=F9 Y=EE; .....I..; 00:CE43: iny                 
40319  A=1A X=F9 Y=EF; N....I..; 00:CE44: bne 00ce13 (-$33)   
40320  A=1A X=F9 Y=EF; N....I..; 00:CE13: lda $c005,x         
40321  A=80 X=F9 Y=EF; N....I..; 00:CE16: bmi 00ce3e ($26)    
40322  A=80 X=F9 Y=EF; N....I..; 00:CE3E: lda ($fa),y         
40323  A=42 X=F9 Y=EF; .....I..; 00:CE40: sta $bfff,x         
40324  A=42 X=F9 Y=EF; .....I..; 00:CE43: iny                 
40325  A=42 X=F9 Y=F0; N....I..; 00:CE44: bne 00ce13 (-$33)   
40326  A=42 X=F9 Y=F0; N....I..; 00:CE13: lda $c005,x         
40327  A=80 X=F9 Y=F0; N....I..; 00:CE16: bmi 00ce3e ($26)    
40328  A=80 X=F9 Y=F0; N....I..; 00:CE3E: lda ($fa),y         
40329  A=49 X=F9 Y=F0; .....I..; 00:CE40: sta $bfff,x         
40330  A=49 X=F9 Y=F0; .....I..; 00:CE43: iny                 
40331  A=49 X=F9 Y=F1; N....I..; 00:CE44: bne 00ce13 (-$33)   
40332  A=49 X=F9 Y=F1; N....I..; 00:CE13: lda $c005,x         
40333  A=80 X=F9 Y=F1; N....I..; 00:CE16: bmi 00ce3e ($26)    
40334  A=80 X=F9 Y=F1; N....I..; 00:CE3E: lda ($fa),y         
40335  A=54 X=F9 Y=F1; .....I..; 00:CE40: sta $bfff,x         
40336  A=54 X=F9 Y=F1; .....I..; 00:CE43: iny                 
40337  A=54 X=F9 Y=F2; N....I..; 00:CE44: bne 00ce13 (-$33)   
40338  A=54 X=F9 Y=F2; N....I..; 00:CE13: lda $c005,x         
40339  A=80 X=F9 Y=F2; N....I..; 00:CE16: bmi 00ce3e ($26)    
40340  A=80 X=F9 Y=F2; N....I..; 00:CE3E: lda ($fa),y         
40341  A=53 X=F9 Y=F2; .....I..; 00:CE40: sta $bfff,x         
40342  A=53 X=F9 Y=F2; .....I..; 00:CE43: iny                 
40343  A=53 X=F9 Y=F3; N....I..; 00:CE44: bne 00ce13 (-$33)   
40344  A=53 X=F9 Y=F3; N....I..; 00:CE13: lda $c005,x         
40345  A=80 X=F9 Y=F3; N....I..; 00:CE16: bmi 00ce3e ($26)    
40346  A=80 X=F9 Y=F3; N....I..; 00:CE3E: lda ($fa),y         
40347  A=59 X=F9 Y=F3; .....I..; 00:CE40: sta $bfff,x         
40348  A=59 X=F9 Y=F3; .....I..; 00:CE43: iny                 
40349  A=59 X=F9 Y=F4; N....I..; 00:CE44: bne 00ce13 (-$33)   
40350  A=59 X=F9 Y=F4; N....I..; 00:CE13: lda $c005,x         
40351  A=80 X=F9 Y=F4; N....I..; 00:CE16: bmi 00ce3e ($26)    
40352  A=80 X=F9 Y=F4; N....I..; 00:CE3E: lda ($fa),y         
40353  A=2E X=F9 Y=F4; .....I..; 00:CE40: sta $bfff,x         
40354  A=2E X=F9 Y=F4; .....I..; 00:CE43: iny                 
40355  A=2E X=F9 Y=F5; N....I..; 00:CE44: bne 00ce13 (-$33)   
40356  A=2E X=F9 Y=F5; N....I..; 00:CE13: lda $c005,x         
40357  A=80 X=F9 Y=F5; N....I..; 00:CE16: bmi 00ce3e ($26)    
40358  A=80 X=F9 Y=F5; N....I..; 00:CE3E: lda ($fa),y         
40359  A=42 X=F9 Y=F5; .....I..; 00:CE40: sta $bfff,x         
40360  A=42 X=F9 Y=F5; .....I..; 00:CE43: iny                 
40361  A=42 X=F9 Y=F6; N....I..; 00:CE44: bne 00ce13 (-$33)   
40362  A=42 X=F9 Y=F6; N....I..; 00:CE13: lda $c005,x         
40363  A=80 X=F9 Y=F6; N....I..; 00:CE16: bmi 00ce3e ($26)    
40364  A=80 X=F9 Y=F6; N....I..; 00:CE3E: lda ($fa),y         
40365  A=4F X=F9 Y=F6; .....I..; 00:CE40: sta $bfff,x         
40366  A=4F X=F9 Y=F6; .....I..; 00:CE43: iny                 
